vendor,sending_zip,receiving_zip,vendor_A_pricing
vendor_A,22001,16365,14
vendor_A,22009,16365,14
vendor_A,23589,16365,14
vendor_A,22001,16410,13
vendor_A,22009,16410,13
vendor_A,23589,16410,13
vendor_A,22001,16412,13
vendor_A,22009,16412,13
vendor_A,23589,16412,13
vendor_A,22001,16415,11
vendor_A,22009,16415,11
vendor_A,23589,16415,11
vendor_A,22001,16421,13
vendor_A,22009,16421,13
vendor_A,23589,16421,13
vendor_A,22001,16426,13
vendor_A,22009,16426,13
vendor_A,23589,16426,13
vendor_A,22001,16428,11
vendor_A,22009,16428,11
vendor_A,23589,16428,11
vendor_A,22001,16438,13
vendor_A,22009,16438,13
vendor_A,23589,16438,13
vendor_A,22001,16504,13
vendor_A,22009,16504,13
vendor_A,23589,16504,13
vendor_A,22001,16505,13
vendor_A,22009,16505,13
vendor_A,23589,16505,13
vendor_A,22001,16506,13
vendor_A,22009,16506,13
vendor_A,23589,16506,13
vendor_A,22001,16508,13
vendor_A,22009,16508,13
vendor_A,23589,16508,13
vendor_A,22001,16509,13
vendor_A,22009,16509,13
vendor_A,23589,16509,13
vendor_A,22001,16601,13
vendor_A,22009,16601,13
vendor_A,23589,16601,13
vendor_A,22001,16602,13
vendor_A,22009,16602,13
vendor_A,23589,16602,13
vendor_A,22001,16625,13
vendor_A,22009,16625,13
vendor_A,23589,16625,13
vendor_A,22001,16646,13
vendor_A,22009,16646,13
vendor_A,23589,16646,13
vendor_A,22001,16648,13
vendor_A,22009,16648,13
vendor_A,23589,16648,13
vendor_A,22001,16656,13
vendor_A,22009,16656,13
vendor_A,23589,16656,13
vendor_A,22001,16662,13
vendor_A,22009,16662,13
vendor_A,23589,16662,13
vendor_A,22001,16743,13
vendor_A,22009,16743,13
vendor_A,23589,16743,13
vendor_A,22001,16801,13
vendor_A,22009,16801,13
vendor_A,23589,16801,13
vendor_A,22001,16803,13
vendor_A,22009,16803,13
vendor_A,23589,16803,13
vendor_A,22001,16823,13
vendor_A,22009,16823,13
vendor_A,23589,16823,13
vendor_A,22001,16827,13
vendor_A,22009,16827,13
vendor_A,23589,16827,13
vendor_A,22001,16870,13
vendor_A,22009,16870,13
vendor_A,23589,16870,13
vendor_A,22001,16901,13
vendor_A,22009,16901,13
vendor_A,23589,16901,13
vendor_A,22001,16915,13
vendor_A,22009,16915,13
vendor_A,23589,16915,13
vendor_A,22001,17003,13
vendor_A,22009,17003,13
vendor_A,23589,17003,13
vendor_A,22001,17007,14
vendor_A,22009,17007,14
vendor_A,23589,17007,14
vendor_A,22001,17009,13
vendor_A,22009,17009,13
vendor_A,23589,17009,13
vendor_A,22001,17011,13
vendor_A,22009,17011,13
vendor_A,23589,17011,13
vendor_A,22001,17013,13
vendor_A,22009,17013,13
vendor_A,23589,17013,13
vendor_A,22001,17015,13
vendor_A,22009,17015,13
vendor_A,23589,17015,13
vendor_A,22001,17019,13
vendor_A,22009,17019,13
vendor_A,23589,17019,13
vendor_A,22001,17022,13
vendor_A,22009,17022,13
vendor_A,23589,17022,13
vendor_A,22001,17023,13
vendor_A,22009,17023,13
vendor_A,23589,17023,13
vendor_A,22001,17025,13
vendor_A,22009,17025,13
vendor_A,23589,17025,13
vendor_A,22001,17033,13
vendor_A,22009,17033,13
vendor_A,23589,17033,13
vendor_A,22001,17036,13
vendor_A,22009,17036,13
vendor_A,23589,17036,13
vendor_A,22001,17042,13
vendor_A,22009,17042,13
vendor_A,23589,17042,13
vendor_A,22001,17043,13
vendor_A,22009,17043,13
vendor_A,23589,17043,13
vendor_A,22001,17044,13
vendor_A,22009,17044,13
vendor_A,23589,17044,13
vendor_A,22001,17046,12
vendor_A,22009,17046,12
vendor_A,23589,17046,12
vendor_A,22001,17047,13
vendor_A,22009,17047,13
vendor_A,23589,17047,13
vendor_A,22001,17048,13
vendor_A,22009,17048,13
vendor_A,23589,17048,13
vendor_A,22001,17050,11
vendor_A,22009,17050,11
vendor_A,23589,17050,11
vendor_A,22001,17055,13
vendor_A,22009,17055,13
vendor_A,23589,17055,13
vendor_A,22001,17057,13
vendor_A,22009,17057,13
vendor_A,23589,17057,13
vendor_A,22001,17064,13
vendor_A,22009,17064,13
vendor_A,23589,17064,13
vendor_A,22001,17065,13
vendor_A,22009,17065,13
vendor_A,23589,17065,13
vendor_A,22001,17070,13
vendor_A,22009,17070,13
vendor_A,23589,17070,13
vendor_A,22001,17073,13
vendor_A,22009,17073,13
vendor_A,23589,17073,13
vendor_A,22001,17078,11
vendor_A,22009,17078,11
vendor_A,23589,17078,11
vendor_A,22001,17090,13
vendor_A,22009,17090,13
vendor_A,23589,17090,13
vendor_A,22001,17102,13
vendor_A,22009,17102,13
vendor_A,23589,17102,13
vendor_A,22001,17103,13
vendor_A,22009,17103,13
vendor_A,23589,17103,13
vendor_A,22001,17104,13
vendor_A,22009,17104,13
vendor_A,23589,17104,13
vendor_A,22001,17109,13
vendor_A,22009,17109,13
vendor_A,23589,17109,13
vendor_A,22001,17110,13
vendor_A,22009,17110,13
vendor_A,23589,17110,13
vendor_A,22001,17111,13
vendor_A,22009,17111,13
vendor_A,23589,17111,13
vendor_A,22001,17112,12
vendor_A,22009,17112,12
vendor_A,23589,17112,12
vendor_A,22001,17202,13
vendor_A,22009,17202,13
vendor_A,23589,17202,13
vendor_A,22001,17225,13
vendor_A,22009,17225,13
vendor_A,23589,17225,13
vendor_A,22001,17236,11
vendor_A,22009,17236,11
vendor_A,23589,17236,11
vendor_A,22001,17241,13
vendor_A,22009,17241,13
vendor_A,23589,17241,13
vendor_A,22001,17301,13
vendor_A,22009,17301,13
vendor_A,23589,17301,13
vendor_A,22001,17302,13
vendor_A,22009,17302,13
vendor_A,23589,17302,13
vendor_A,22001,17313,13
vendor_A,22009,17313,13
vendor_A,23589,17313,13
vendor_A,22001,17315,11
vendor_A,22009,17315,11
vendor_A,23589,17315,11
vendor_A,22001,17322,13
vendor_A,22009,17322,13
vendor_A,23589,17322,13
vendor_A,22001,17325,11
vendor_A,22009,17325,11
vendor_A,23589,17325,11
vendor_A,22001,17327,13
vendor_A,22009,17327,13
vendor_A,23589,17327,13
vendor_A,22001,17331,13
vendor_A,22009,17331,13
vendor_A,23589,17331,13
vendor_A,22001,17339,13
vendor_A,22009,17339,13
vendor_A,23589,17339,13
vendor_A,22001,17349,13
vendor_A,22009,17349,13
vendor_A,23589,17349,13
vendor_A,22001,17350,13
vendor_A,22009,17350,13
vendor_A,23589,17350,13
vendor_A,22001,17352,13
vendor_A,22009,17352,13
vendor_A,23589,17352,13
vendor_A,22001,17356,13
vendor_A,22009,17356,13
vendor_A,23589,17356,13
vendor_A,22001,17361,13
vendor_A,22009,17361,13
vendor_A,23589,17361,13
vendor_A,22001,17365,13
vendor_A,22009,17365,13
vendor_A,23589,17365,13
vendor_A,22001,17370,13
vendor_A,22009,17370,13
vendor_A,23589,17370,13
vendor_A,22001,17401,13
vendor_A,22009,17401,13
vendor_A,23589,17401,13
vendor_A,22001,17402,13
vendor_A,22009,17402,13
vendor_A,23589,17402,13
vendor_A,22001,17403,13
vendor_A,22009,17403,13
vendor_A,23589,17403,13
vendor_A,22001,17404,13
vendor_A,22009,17404,13
vendor_A,23589,17404,13
vendor_A,22001,17406,13
vendor_A,22009,17406,13
vendor_A,23589,17406,13
vendor_A,22001,17407,13
vendor_A,22009,17407,13
vendor_A,23589,17407,13
vendor_A,22001,17408,13
vendor_A,22009,17408,13
vendor_A,23589,17408,13
vendor_A,22001,17517,13
vendor_A,22009,17517,13
vendor_A,23589,17517,13
vendor_A,22001,17518,11
vendor_A,22009,17518,11
vendor_A,23589,17518,11
vendor_A,22001,17520,13
vendor_A,22009,17520,13
vendor_A,23589,17520,13
vendor_A,22001,17522,13
vendor_A,22009,17522,13
vendor_A,23589,17522,13
vendor_A,22001,17527,13
vendor_A,22009,17527,13
vendor_A,23589,17527,13
vendor_A,22001,17534,13
vendor_A,22009,17534,13
vendor_A,23589,17534,13
vendor_A,22001,17536,13
vendor_A,22009,17536,13
vendor_A,23589,17536,13
vendor_A,22001,17543,13
vendor_A,22009,17543,13
vendor_A,23589,17543,13
vendor_A,22001,17545,13
vendor_A,22009,17545,13
vendor_A,23589,17545,13
vendor_A,22001,17551,13
vendor_A,22009,17551,13
vendor_A,23589,17551,13
vendor_A,22001,17552,13
vendor_A,22009,17552,13
vendor_A,23589,17552,13
vendor_A,22001,17554,13
vendor_A,22009,17554,13
vendor_A,23589,17554,13
vendor_A,22001,17569,14
vendor_A,22009,17569,14
vendor_A,23589,17569,14
vendor_A,22001,17584,13
vendor_A,22009,17584,13
vendor_A,23589,17584,13
vendor_A,22001,17601,13
vendor_A,22009,17601,13
vendor_A,23589,17601,13
vendor_A,22001,17602,13
vendor_A,22009,17602,13
vendor_A,23589,17602,13
vendor_A,22001,17603,11
vendor_A,22009,17603,11
vendor_A,23589,17603,11
vendor_A,22001,17701,13
vendor_A,22009,17701,13
vendor_A,23589,17701,13
vendor_A,22001,17702,13
vendor_A,22009,17702,13
vendor_A,23589,17702,13
vendor_A,22001,17745,13
vendor_A,22009,17745,13
vendor_A,23589,17745,13
vendor_A,22001,17751,13
vendor_A,22009,17751,13
vendor_A,23589,17751,13
vendor_A,22001,17756,13
vendor_A,22009,17756,13
vendor_A,23589,17756,13
vendor_A,22001,17771,13
vendor_A,22009,17771,13
vendor_A,23589,17771,13
vendor_A,22001,17801,13
vendor_A,22009,17801,13
vendor_A,23589,17801,13
vendor_A,22001,17815,13
vendor_A,22009,17815,13
vendor_A,23589,17815,13
vendor_A,22001,17821,13
vendor_A,22009,17821,13
vendor_A,23589,17821,13
vendor_A,22001,17837,13
vendor_A,22009,17837,13
vendor_A,23589,17837,13
vendor_A,22001,17842,13
vendor_A,22009,17842,13
vendor_A,23589,17842,13
vendor_A,22001,17847,13
vendor_A,22009,17847,13
vendor_A,23589,17847,13
vendor_A,22001,17870,14
vendor_A,22009,17870,14
vendor_A,23589,17870,14
vendor_A,22001,17872,13
vendor_A,22009,17872,13
vendor_A,23589,17872,13
vendor_A,22001,17878,13
vendor_A,22009,17878,13
vendor_A,23589,17878,13
vendor_A,22001,17901,13
vendor_A,22009,17901,13
vendor_A,23589,17901,13
vendor_A,22001,17921,13
vendor_A,22009,17921,13
vendor_A,23589,17921,13
vendor_A,22001,17931,14
vendor_A,22009,17931,14
vendor_A,23589,17931,14
vendor_A,22001,17972,13
vendor_A,22009,17972,13
vendor_A,23589,17972,13
vendor_A,22001,17976,13
vendor_A,22009,17976,13
vendor_A,23589,17976,13
vendor_A,22001,18011,13
vendor_A,22009,18011,13
vendor_A,23589,18011,13
vendor_A,22001,18013,13
vendor_A,22009,18013,13
vendor_A,23589,18013,13
vendor_A,22001,18015,13
vendor_A,22009,18015,13
vendor_A,23589,18015,13
vendor_A,22001,18017,13
vendor_A,22009,18017,13
vendor_A,23589,18017,13
vendor_A,22001,18018,12
vendor_A,22009,18018,12
vendor_A,23589,18018,12
vendor_A,22001,18020,13
vendor_A,22009,18020,13
vendor_A,23589,18020,13
vendor_A,22001,18031,13
vendor_A,22009,18031,13
vendor_A,23589,18031,13
vendor_A,22001,18032,13
vendor_A,22009,18032,13
vendor_A,23589,18032,13
vendor_A,22001,18034,13
vendor_A,22009,18034,13
vendor_A,23589,18034,13
vendor_A,22001,18036,13
vendor_A,22009,18036,13
vendor_A,23589,18036,13
vendor_A,22001,18038,13
vendor_A,22009,18038,13
vendor_A,23589,18038,13
vendor_A,22001,18040,13
vendor_A,22009,18040,13
vendor_A,23589,18040,13
vendor_A,22001,18042,13
vendor_A,22009,18042,13
vendor_A,23589,18042,13
vendor_A,22001,18045,13
vendor_A,22009,18045,13
vendor_A,23589,18045,13
vendor_A,22001,18049,13
vendor_A,22009,18049,13
vendor_A,23589,18049,13
vendor_A,22001,18051,13
vendor_A,22009,18051,13
vendor_A,23589,18051,13
vendor_A,22001,18052,13
vendor_A,22009,18052,13
vendor_A,23589,18052,13
vendor_A,22001,18053,13
vendor_A,22009,18053,13
vendor_A,23589,18053,13
vendor_A,22001,18054,13
vendor_A,22009,18054,13
vendor_A,23589,18054,13
vendor_A,22001,18055,13
vendor_A,22009,18055,13
vendor_A,23589,18055,13
vendor_A,22001,18062,13
vendor_A,22009,18062,13
vendor_A,23589,18062,13
vendor_A,22001,18064,13
vendor_A,22009,18064,13
vendor_A,23589,18064,13
vendor_A,22001,18067,13
vendor_A,22009,18067,13
vendor_A,23589,18067,13
vendor_A,22001,18069,13
vendor_A,22009,18069,13
vendor_A,23589,18069,13
vendor_A,22001,18073,13
vendor_A,22009,18073,13
vendor_A,23589,18073,13
vendor_A,22001,18074,13
vendor_A,22009,18074,13
vendor_A,23589,18074,13
vendor_A,22001,18077,11
vendor_A,22009,18077,11
vendor_A,23589,18077,11
vendor_A,22001,18078,13
vendor_A,22009,18078,13
vendor_A,23589,18078,13
vendor_A,22001,18088,13
vendor_A,22009,18088,13
vendor_A,23589,18088,13
vendor_A,22001,18091,13
vendor_A,22009,18091,13
vendor_A,23589,18091,13
vendor_A,22001,18092,13
vendor_A,22009,18092,13
vendor_A,23589,18092,13
vendor_A,22001,18102,13
vendor_A,22009,18102,13
vendor_A,23589,18102,13
vendor_A,22001,18103,13
vendor_A,22009,18103,13
vendor_A,23589,18103,13
vendor_A,22001,18104,13
vendor_A,22009,18104,13
vendor_A,23589,18104,13
vendor_A,22001,18106,13
vendor_A,22009,18106,13
vendor_A,23589,18106,13
vendor_A,22001,18109,13
vendor_A,22009,18109,13
vendor_A,23589,18109,13
vendor_A,22001,18202,13
vendor_A,22009,18202,13
vendor_A,23589,18202,13
vendor_A,22001,18229,13
vendor_A,22009,18229,13
vendor_A,23589,18229,13
vendor_A,22001,18235,13
vendor_A,22009,18235,13
vendor_A,23589,18235,13
vendor_A,22001,18240,13
vendor_A,22009,18240,13
vendor_A,23589,18240,13
vendor_A,22001,18249,13
vendor_A,22009,18249,13
vendor_A,23589,18249,13
vendor_A,22001,18255,13
vendor_A,22009,18255,13
vendor_A,23589,18255,13
vendor_A,22001,18301,13
vendor_A,22009,18301,13
vendor_A,23589,18301,13
vendor_A,22001,18302,13
vendor_A,22009,18302,13
vendor_A,23589,18302,13
vendor_A,22001,18322,13
vendor_A,22009,18322,13
vendor_A,23589,18322,13
vendor_A,22001,18324,13
vendor_A,22009,18324,13
vendor_A,23589,18324,13
vendor_A,22001,18328,13
vendor_A,22009,18328,13
vendor_A,23589,18328,13
vendor_A,22001,18330,13
vendor_A,22009,18330,13
vendor_A,23589,18330,13
vendor_A,22001,18332,13
vendor_A,22009,18332,13
vendor_A,23589,18332,13
vendor_A,22001,18335,13
vendor_A,22009,18335,13
vendor_A,23589,18335,13
vendor_A,22001,18337,13
vendor_A,22009,18337,13
vendor_A,23589,18337,13
vendor_A,22001,18344,13
vendor_A,22009,18344,13
vendor_A,23589,18344,13
vendor_A,22001,18346,13
vendor_A,22009,18346,13
vendor_A,23589,18346,13
vendor_A,22001,18350,14
vendor_A,22009,18350,14
vendor_A,23589,18350,14
vendor_A,22001,18353,13
vendor_A,22009,18353,13
vendor_A,23589,18353,13
vendor_A,22001,18356,13
vendor_A,22009,18356,13
vendor_A,23589,18356,13
vendor_A,22001,18360,13
vendor_A,22009,18360,13
vendor_A,23589,18360,13
vendor_A,22001,18403,13
vendor_A,22009,18403,13
vendor_A,23589,18403,13
vendor_A,22001,18411,13
vendor_A,22009,18411,13
vendor_A,23589,18411,13
vendor_A,22001,18414,13
vendor_A,22009,18414,13
vendor_A,23589,18414,13
vendor_A,22001,18419,13
vendor_A,22009,18419,13
vendor_A,23589,18419,13
vendor_A,22001,18426,13
vendor_A,22009,18426,13
vendor_A,23589,18426,13
vendor_A,22001,18428,13
vendor_A,22009,18428,13
vendor_A,23589,18428,13
vendor_A,22001,18431,12
vendor_A,22009,18431,12
vendor_A,23589,18431,12
vendor_A,22001,18435,13
vendor_A,22009,18435,13
vendor_A,23589,18435,13
vendor_A,22001,18436,13
vendor_A,22009,18436,13
vendor_A,23589,18436,13
vendor_A,22001,18444,13
vendor_A,22009,18444,13
vendor_A,23589,18444,13
vendor_A,22001,18452,13
vendor_A,22009,18452,13
vendor_A,23589,18452,13
vendor_A,22001,18466,13
vendor_A,22009,18466,13
vendor_A,23589,18466,13
vendor_A,22001,18472,13
vendor_A,22009,18472,13
vendor_A,23589,18472,13
vendor_A,22001,18503,13
vendor_A,22009,18503,13
vendor_A,23589,18503,13
vendor_A,22001,18504,13
vendor_A,22009,18504,13
vendor_A,23589,18504,13
vendor_A,22001,18505,14
vendor_A,22009,18505,14
vendor_A,23589,18505,14
vendor_A,22001,18509,13
vendor_A,22009,18509,13
vendor_A,23589,18509,13
vendor_A,22001,18510,13
vendor_A,22009,18510,13
vendor_A,23589,18510,13
vendor_A,22001,18519,13
vendor_A,22009,18519,13
vendor_A,23589,18519,13
vendor_A,22001,18603,12
vendor_A,22009,18603,12
vendor_A,23589,18603,12
vendor_A,22001,18618,13
vendor_A,22009,18618,13
vendor_A,23589,18618,13
vendor_A,22001,18640,13
vendor_A,22009,18640,13
vendor_A,23589,18640,13
vendor_A,22001,18641,13
vendor_A,22009,18641,13
vendor_A,23589,18641,13
vendor_A,22001,18643,13
vendor_A,22009,18643,13
vendor_A,23589,18643,13
vendor_A,22001,18661,13
vendor_A,22009,18661,13
vendor_A,23589,18661,13
vendor_A,22001,18702,13
vendor_A,22009,18702,13
vendor_A,23589,18702,13
vendor_A,22001,18704,13
vendor_A,22009,18704,13
vendor_A,23589,18704,13
vendor_A,22001,18706,13
vendor_A,22009,18706,13
vendor_A,23589,18706,13
vendor_A,22001,18707,13
vendor_A,22009,18707,13
vendor_A,23589,18707,13
vendor_A,22001,18708,13
vendor_A,22009,18708,13
vendor_A,23589,18708,13
vendor_A,22001,18901,13
vendor_A,22009,18901,13
vendor_A,23589,18901,13
vendor_A,22001,18902,13
vendor_A,22009,18902,13
vendor_A,23589,18902,13
vendor_A,22001,18914,13
vendor_A,22009,18914,13
vendor_A,23589,18914,13
vendor_A,22001,18915,12
vendor_A,22009,18915,12
vendor_A,23589,18915,12
vendor_A,22001,18918,13
vendor_A,22009,18918,13
vendor_A,23589,18918,13
vendor_A,22001,18920,13
vendor_A,22009,18920,13
vendor_A,23589,18920,13
vendor_A,22001,18925,13
vendor_A,22009,18925,13
vendor_A,23589,18925,13
vendor_A,22001,18927,13
vendor_A,22009,18927,13
vendor_A,23589,18927,13
vendor_A,22001,18929,14
vendor_A,22009,18929,14
vendor_A,23589,18929,14
vendor_A,22001,18930,14
vendor_A,22009,18930,14
vendor_A,23589,18930,14
vendor_A,22001,18938,13
vendor_A,22009,18938,13
vendor_A,23589,18938,13
vendor_A,22001,18940,13
vendor_A,22009,18940,13
vendor_A,23589,18940,13
vendor_A,22001,18944,13
vendor_A,22009,18944,13
vendor_A,23589,18944,13
vendor_A,22001,18947,13
vendor_A,22009,18947,13
vendor_A,23589,18947,13
vendor_A,22001,18951,12
vendor_A,22009,18951,12
vendor_A,23589,18951,12
vendor_A,22001,18954,13
vendor_A,22009,18954,13
vendor_A,23589,18954,13
vendor_A,22001,18960,13
vendor_A,22009,18960,13
vendor_A,23589,18960,13
vendor_A,22001,18966,13
vendor_A,22009,18966,13
vendor_A,23589,18966,13
vendor_A,22001,18969,13
vendor_A,22009,18969,13
vendor_A,23589,18969,13
vendor_A,22001,18974,13
vendor_A,22009,18974,13
vendor_A,23589,18974,13
vendor_A,22001,18976,13
vendor_A,22009,18976,13
vendor_A,23589,18976,13
vendor_A,22001,18977,13
vendor_A,22009,18977,13
vendor_A,23589,18977,13
vendor_A,22001,19001,14
vendor_A,22009,19001,14
vendor_A,23589,19001,14
vendor_A,22001,19002,13
vendor_A,22009,19002,13
vendor_A,23589,19002,13
vendor_A,22001,19003,13
vendor_A,22009,19003,13
vendor_A,23589,19003,13
vendor_A,22001,19004,13
vendor_A,22009,19004,13
vendor_A,23589,19004,13
vendor_A,22001,19006,12
vendor_A,22009,19006,12
vendor_A,23589,19006,12
vendor_A,22001,19007,13
vendor_A,22009,19007,13
vendor_A,23589,19007,13
vendor_A,22001,19008,13
vendor_A,22009,19008,13
vendor_A,23589,19008,13
vendor_A,22001,19010,13
vendor_A,22009,19010,13
vendor_A,23589,19010,13
vendor_A,22001,19012,13
vendor_A,22009,19012,13
vendor_A,23589,19012,13
vendor_A,22001,19013,13
vendor_A,22009,19013,13
vendor_A,23589,19013,13
vendor_A,22001,19014,13
vendor_A,22009,19014,13
vendor_A,23589,19014,13
vendor_A,22001,19015,13
vendor_A,22009,19015,13
vendor_A,23589,19015,13
vendor_A,22001,19018,13
vendor_A,22009,19018,13
vendor_A,23589,19018,13
vendor_A,22001,19020,13
vendor_A,22009,19020,13
vendor_A,23589,19020,13
vendor_A,22001,19021,13
vendor_A,22009,19021,13
vendor_A,23589,19021,13
vendor_A,22001,19023,13
vendor_A,22009,19023,13
vendor_A,23589,19023,13
vendor_A,22001,19025,13
vendor_A,22009,19025,13
vendor_A,23589,19025,13
vendor_A,22001,19026,14
vendor_A,22009,19026,14
vendor_A,23589,19026,14
vendor_A,22001,19027,13
vendor_A,22009,19027,13
vendor_A,23589,19027,13
vendor_A,22001,19030,13
vendor_A,22009,19030,13
vendor_A,23589,19030,13
vendor_A,22001,19031,13
vendor_A,22009,19031,13
vendor_A,23589,19031,13
vendor_A,22001,19033,13
vendor_A,22009,19033,13
vendor_A,23589,19033,13
vendor_A,22001,19034,13
vendor_A,22009,19034,13
vendor_A,23589,19034,13
vendor_A,22001,19035,13
vendor_A,22009,19035,13
vendor_A,23589,19035,13
vendor_A,22001,19036,13
vendor_A,22009,19036,13
vendor_A,23589,19036,13
vendor_A,22001,19038,13
vendor_A,22009,19038,13
vendor_A,23589,19038,13
vendor_A,22001,19040,13
vendor_A,22009,19040,13
vendor_A,23589,19040,13
vendor_A,22001,19041,12
vendor_A,22009,19041,12
vendor_A,23589,19041,12
vendor_A,22001,19044,13
vendor_A,22009,19044,13
vendor_A,23589,19044,13
vendor_A,22001,19046,13
vendor_A,22009,19046,13
vendor_A,23589,19046,13
vendor_A,22001,19047,13
vendor_A,22009,19047,13
vendor_A,23589,19047,13
vendor_A,22001,19053,13
vendor_A,22009,19053,13
vendor_A,23589,19053,13
vendor_A,22001,19055,13
vendor_A,22009,19055,13
vendor_A,23589,19055,13
vendor_A,22001,19056,13
vendor_A,22009,19056,13
vendor_A,23589,19056,13
vendor_A,22001,19057,13
vendor_A,22009,19057,13
vendor_A,23589,19057,13
vendor_A,22001,19060,13
vendor_A,22009,19060,13
vendor_A,23589,19060,13
vendor_A,22001,19063,13
vendor_A,22009,19063,13
vendor_A,23589,19063,13
vendor_A,22001,19064,14
vendor_A,22009,19064,14
vendor_A,23589,19064,14
vendor_A,22001,19066,13
vendor_A,22009,19066,13
vendor_A,23589,19066,13
vendor_A,22001,19067,13
vendor_A,22009,19067,13
vendor_A,23589,19067,13
vendor_A,22001,19070,13
vendor_A,22009,19070,13
vendor_A,23589,19070,13
vendor_A,22001,19072,13
vendor_A,22009,19072,13
vendor_A,23589,19072,13
vendor_A,22001,19073,13
vendor_A,22009,19073,13
vendor_A,23589,19073,13
vendor_A,22001,19074,13
vendor_A,22009,19074,13
vendor_A,23589,19074,13
vendor_A,22001,19075,13
vendor_A,22009,19075,13
vendor_A,23589,19075,13
vendor_A,22001,19076,13
vendor_A,22009,19076,13
vendor_A,23589,19076,13
vendor_A,22001,19078,13
vendor_A,22009,19078,13
vendor_A,23589,19078,13
vendor_A,22001,19081,13
vendor_A,22009,19081,13
vendor_A,23589,19081,13
vendor_A,22001,19082,13
vendor_A,22009,19082,13
vendor_A,23589,19082,13
vendor_A,22001,19083,13
vendor_A,22009,19083,13
vendor_A,23589,19083,13
vendor_A,22001,19085,13
vendor_A,22009,19085,13
vendor_A,23589,19085,13
vendor_A,22001,19086,11
vendor_A,22009,19086,11
vendor_A,23589,19086,11
vendor_A,22001,19087,13
vendor_A,22009,19087,13
vendor_A,23589,19087,13
vendor_A,22001,19090,13
vendor_A,22009,19090,13
vendor_A,23589,19090,13
vendor_A,22001,19094,14
vendor_A,22009,19094,14
vendor_A,23589,19094,14
vendor_A,22001,19095,13
vendor_A,22009,19095,13
vendor_A,23589,19095,13
vendor_A,22001,19096,13
vendor_A,22009,19096,13
vendor_A,23589,19096,13
vendor_A,22001,19102,14
vendor_A,22009,19102,14
vendor_A,23589,19102,14
vendor_A,22001,19103,13
vendor_A,22009,19103,13
vendor_A,23589,19103,13
vendor_A,22001,19104,13
vendor_A,22009,19104,13
vendor_A,23589,19104,13
vendor_A,22001,19106,13
vendor_A,22009,19106,13
vendor_A,23589,19106,13
vendor_A,22001,19107,11
vendor_A,22009,19107,11
vendor_A,23589,19107,11
vendor_A,22001,19110,11
vendor_A,22009,19110,11
vendor_A,23589,19110,11
vendor_A,22001,19111,13
vendor_A,22009,19111,13
vendor_A,23589,19111,13
vendor_A,22001,19112,13
vendor_A,22009,19112,13
vendor_A,23589,19112,13
vendor_A,22001,19114,13
vendor_A,22009,19114,13
vendor_A,23589,19114,13
vendor_A,22001,19115,13
vendor_A,22009,19115,13
vendor_A,23589,19115,13
vendor_A,22001,19116,13
vendor_A,22009,19116,13
vendor_A,23589,19116,13
vendor_A,22001,19118,13
vendor_A,22009,19118,13
vendor_A,23589,19118,13
vendor_A,22001,19119,12
vendor_A,22009,19119,12
vendor_A,23589,19119,12
vendor_A,22001,19120,12
vendor_A,22009,19120,12
vendor_A,23589,19120,12
vendor_A,22001,19121,13
vendor_A,22009,19121,13
vendor_A,23589,19121,13
vendor_A,22001,19122,13
vendor_A,22009,19122,13
vendor_A,23589,19122,13
vendor_A,22001,19123,13
vendor_A,22009,19123,13
vendor_A,23589,19123,13
vendor_A,22001,19124,13
vendor_A,22009,19124,13
vendor_A,23589,19124,13
vendor_A,22001,19125,13
vendor_A,22009,19125,13
vendor_A,23589,19125,13
vendor_A,22001,19126,13
vendor_A,22009,19126,13
vendor_A,23589,19126,13
vendor_A,22001,19127,13
vendor_A,22009,19127,13
vendor_A,23589,19127,13
vendor_A,22001,19128,14
vendor_A,22009,19128,14
vendor_A,23589,19128,14
vendor_A,22001,19129,13
vendor_A,22009,19129,13
vendor_A,23589,19129,13
vendor_A,22001,19130,13
vendor_A,22009,19130,13
vendor_A,23589,19130,13
vendor_A,22001,19131,13
vendor_A,22009,19131,13
vendor_A,23589,19131,13
vendor_A,22001,19134,13
vendor_A,22009,19134,13
vendor_A,23589,19134,13
vendor_A,22001,19136,13
vendor_A,22009,19136,13
vendor_A,23589,19136,13
vendor_A,22001,19137,13
vendor_A,22009,19137,13
vendor_A,23589,19137,13
vendor_A,22001,19138,14
vendor_A,22009,19138,14
vendor_A,23589,19138,14
vendor_A,22001,19139,13
vendor_A,22009,19139,13
vendor_A,23589,19139,13
vendor_A,22001,19140,13
vendor_A,22009,19140,13
vendor_A,23589,19140,13
vendor_A,22001,19141,13
vendor_A,22009,19141,13
vendor_A,23589,19141,13
vendor_A,22001,19142,13
vendor_A,22009,19142,13
vendor_A,23589,19142,13
vendor_A,22001,19143,13
vendor_A,22009,19143,13
vendor_A,23589,19143,13
vendor_A,22001,19144,13
vendor_A,22009,19144,13
vendor_A,23589,19144,13
vendor_A,22001,19145,13
vendor_A,22009,19145,13
vendor_A,23589,19145,13
vendor_A,22001,19146,13
vendor_A,22009,19146,13
vendor_A,23589,19146,13
vendor_A,22001,19147,13
vendor_A,22009,19147,13
vendor_A,23589,19147,13
vendor_A,22001,19148,13
vendor_A,22009,19148,13
vendor_A,23589,19148,13
vendor_A,22001,19149,12
vendor_A,22009,19149,12
vendor_A,23589,19149,12
vendor_A,22001,19150,13
vendor_A,22009,19150,13
